public_metrics,created_at,id,text,reply_settings,conversation_id,source,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-18T14:06:28.000Z,457158220503871488,rejeitada pelo damo fiz cut no pulsos :c #depressed,everyone,457158220503871488,Twitter Web Client,340901513,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-17T22:01:45.000Z,456915444835037184,Eu a deprimir por razões obvias :c #depressed #as #always #problems #with #boys #once #again #i #just... http://someurl,everyone,456915444835037184,Instagram,1171378134,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-04-17T16:06:42.000Z,456826090657677313,Já vai fazer 2 semanas do Lolla <\3 @someuser @someuser @someuser #depressed http://someurl,everyone,456826090657677313,Twitter for iPhone,72331964,pt,#depressed,{'place_id': '6d5542f8d837770d'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-17T05:58:09.000Z,456672944236666880,Necesito amor :((((((((((((((((( #suenoridicula #depressed,everyone,456672944236666880,Twitter for iPhone,104052052,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-17T04:03:58.000Z,456644212025352192,#words #inside #run #no escape #sadness #lost #alone #broken #damaged #black #white #typography #lonely #depressed #depression #depressive,everyone,456644212025352192,TweetDeck,2158296908,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-16T16:58:49.000Z,456476821165322240,Olhem qnd estou sozinha no meu quartinho e qnd estou melhor #depressed #alone #cutyourself,everyone,456476821165322240,Twitter for Android,350443967,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-16T02:20:21.000Z,456255747890741249,"@someuser com ninguém, sou abandonada #depressed #derramada #teen #infeliz",everyone,456246419716726784,Twitter Web Client,625017470,pt,#depressed,{'place_id': 'fd71ff0c7850426b'},"[{'type': 'replied_to', 'id': '456246851839492096'}]",1918100340
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-16T00:22:04.000Z,456225979854102528,- E daqui a 7 dias começa a escola :cc #Sad #Depressed,everyone,456225979854102528,Mobile Web (M2),1734504056,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-15T20:47:26.000Z,456171965565648896,Foto: #sad #smoke #depressed #fireLight http://someurl,everyone,456171965565648896,Tumblr,540899258,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-15T16:02:19.000Z,456100213841997824,Não devia de fazer certas coisas mas faço. Não devia de sentir certas coisas mas sinto. Não devia de viver mas vivo! #depressed,everyone,456100213841997824,Twitter for iPad,1204122854,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-15T04:28:10.000Z,455925524989497344,#suicidal #depressed #suicida #depressivo @ Minha Casa http://someurl,everyone,455925524989497344,Instagram,99506984,pt,#depressed,"{'place_id': '5667876f11310c86', 'coordinates': {'type': 'Point', 'coordinates': [-35.26428847, -7.8496731]}}",,
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2014-04-13T19:06:46.000Z,455421857382932480,@someuser @someuser @someuser ESTAMOS NO MSM BARCO LAMBRINI <3 #SAD #DEPRESSED# #INJUSTO #CUT4DENTESSEPARADOS,everyone,454181176165826560,Twitter Web Client,2155292366,pt,#depressed,,"[{'type': 'replied_to', 'id': '455420052649828352'}]",1421370854
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-04-13T18:48:30.000Z,455417258505154560,@someuser FICO BUÉ FELIZ PORQUE PENSO QUE SÃO LIKES MAS DEPOIS LEMBRO-ME QUE NÃO TENHO SWAG #SAD #YOLO #SWAG #DEPRESSED #PALE,everyone,383919195445948416,Twitter Web Client,1421370854,pt,#depressed,,"[{'type': 'replied_to', 'id': '383919195445948416'}]",1013092015
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-11T22:04:35.000Z,454741830987698176,"Menos de 1 mês para o show, ahhhh eh eu não vou -- #depressed",everyone,454741830987698176,Twitter for iPhone,827858454,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-11T21:48:40.000Z,454737823707693056,modo: #depressed,everyone,454737823707693056,Twitter Web Client,1352200681,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-11T19:03:11.000Z,454696177993527297,Sabe aquele dia que você tira pra lembrar de tudo? Pois bem o meu ta sendo todos os dias.. 😪😣😩#depressed #badmoments #missyou,everyone,454696177993527297,Twitter for iPhone,291262166,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-11T16:52:23.000Z,454663262458896384,Preciso tantoooooooo de ferias #depressed,everyone,454663262458896384,Twitter for iPad,1204122854,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-11T06:28:40.000Z,454506299397799936,Meu tt parece o muro das lamentações 😨😨😢 #depressed,everyone,454506299397799936,Twitter for iPhone,57856146,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-10T23:57:36.000Z,454407882826858497,"Eu devo ser deficiente. Quando eu gosto de ti tu não gostas de mim, mas quando gostas de mim eu não gosto! #depressed",everyone,454407882826858497,Twitter Web Client,627817417,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-10T23:14:08.000Z,454396942697922560,"infância, da fresno me mata do corassaum :c #depressed",everyone,454396942697922560,Twitter Web Client,299819980,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-10T21:43:18.000Z,454374086291251200,Dia acaba logo! #depressed #notmybestday,everyone,454374086291251200,Twitter for iPhone,38557383,pt,#depressed,"{'place_id': '894146230dd1d42d', 'coordinates': {'type': 'Point', 'coordinates': [-51.20705646, -30.04971467]}}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-10T09:45:39.000Z,454193482048237568,Sinto falta de amor. #amor #gay #portuguese #sad #depressed #lonely #ex #boyfriend http://someurl,everyone,454193482048237568,Instagram,532563198,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-09T22:43:46.000Z,454026916140691456,@someuser @someuser sou a pessoa menos emo daqui| #chatiadu #emo #sad #depressed,everyone,454025964486283264,Twitter Web Client,553080026,pt,#depressed,,"[{'type': 'replied_to', 'id': '454026316233572352'}]",2155292366
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-09T20:33:09.000Z,453994044839182336,"Meus alunos discutindo qual foi o maior frio da vida deles: Orlando, Las Vegas... O meu foi o do ar-condicionado do meu quarto. #depressed",everyone,453994044839182336,Twitter for iPhone,11200372,pt,#depressed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-09T18:48:37.000Z,453967738588106753,5 meses de que fui a ver a Justin. #depressed,everyone,453967738588106753,Mobile Web (M2),310436963,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-09T09:11:25.000Z,453822480541822976,Olhares para as fotografias e veres que estás muito mais gorda do que pensavas que estavas. #depressed.,everyone,453822480541822976,Twitter Web Client,20692482,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-09T04:29:40.000Z,453751573672652800,Si nunca me dio rt Lali pq me daria rt Lucy?  #depressed,everyone,453751573672652800,Twitter Web Client,531868747,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-04-07T21:32:28.000Z,453284197302800384,E tenho imensasss coisas da escola para fazer nas férias #depressed,everyone,453284197302800384,Twitter for Android,1620455329,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-07T01:09:55.000Z,452976529354407936,Ninguém se importa comigo #depressed #gorda #feia #sociedade #suicide http://someurl,everyone,452976529354407936,Twitter Web Client,272225823,pt,#depressed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-06T17:08:20.000Z,452855337335681025,tenho saudades dos meus amigos #depressed,everyone,452855337335681025,Twitter Web Client,1316633095,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-06T13:15:03.000Z,452796628576239616,Eu queria ir ao Spring Break. Mas só quis. #depressed,everyone,452796628576239616,Twitter for Android,853011836,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-04-06T07:06:53.000Z,452703977319059456,Poor clara .. #depressed http://someurl,everyone,452703977319059456,Twitter for Android,316279459,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-06T02:48:28.000Z,452638943549587456,Acaso es mucho pedir un pasaje para el Lollapalooza en São Paulo :c #Depressed,everyone,452638943549587456,Twitter for  Android,370953775,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-05T23:21:37.000Z,452586887635816448,a vida e curta de mais... nunca somos demasiado velhos para ser crianças... #depressed http://someurl,everyone,452586887635816448,Twitter for Android,1251482803,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-05T03:04:17.000Z,452280535864602624,Eu fiquei 20 dias feliz. Mas aí a fossa veio. #depressed,everyone,452280535864602624,Twitter Web Client,61645944,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-04T22:22:29.000Z,452209620061552641,Aí eu lembro que a Lorde tá no Brasil e eu não vou ver ela :( #depressed,everyone,452209620061552641,Twitter Web Client,349770321,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-03T12:24:00.000Z,451696617499140096,Bio is veeeeeeeeel .. TE VEEL. #depressed,everyone,451696617499140096,Twitter for Android,173884712,nl,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-03T01:13:03.000Z,451527768472584193,Lembrei agora que eu perdi um pen drive com todos os meus reggaes preferidos. #depressed,everyone,451527768472584193,Twitter Web Client,92762703,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-03T01:00:24.000Z,451524582693171200,Ai o twitter pergunta o que esta acontecendo? E você começa a chorar!  #TPM #Depressed,everyone,451524582693171200,Twitter for Android,1608734600,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T16:05:46.000Z,451390039097085952,1 Corinthians 1:8 (niv) #depressed #alive #awesome #christians #biblequotes #quotes #jesus #hope... http://someurl,everyone,451390039097085952,Instagram,2261353185,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T14:47:19.000Z,451370296285876225,Saudades das minhas ferias :( n canso de falar isso 😅 #depressed,everyone,451370296285876225,Twitter for iPhone,116311425,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T13:20:33.000Z,451348459715846144,"Okay... Disseram-me que eu posso entrar em depressão... Clarooo, tipo que... | #sad #depressed",everyone,451348459715846144,Twitter Web Client,813808634,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T12:58:12.000Z,451342835326140416,Esaurimento totale.| #me #glasses #help #me #stressed #and #depressed http://someurl,everyone,451342835326140416,Instagram,296856172,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T05:43:28.000Z,451233430626631680,Foto:   #depressed http://someurl,everyone,451233430626631680,Tumblr,1166996738,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-04-01T14:35:57.000Z,451005050346012672,"Neste momento, o chocolate é o meu melhor amigo.. #depressed #HIMYMFinale",everyone,451005050346012672,Twitter Web Client,192641320,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-01T02:53:35.000Z,450828292115808256,Depression  | via Tumblr http://someurl #suicidal #depressed #depression,everyone,450828292115808256,weheartit.com,1323730182,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-31T12:02:55.000Z,450604146824323072,O último show da Demi no US foi maravilhoso!!!!! Agora os próximos shows serão aqui no Brasil e eu não vou :( #depressed,everyone,450604146824323072,Twitter Web Client,94928305,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-31T10:13:26.000Z,450576597138296832,e agora a minha turma está toda numa discussão #depressed,everyone,450576597138296832,Twitter for  Android,503734884,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-03-31T01:11:21.000Z,450440176373075968,pk me tratam cm lixo ? pk so falam cmg qd precisam ? #sad #cuts #depressed,everyone,450440176373075968,Mobile Web (M2),340901513,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-30T23:13:21.000Z,450410479362797568,tudo o que é bom me abandona :( #sad #depressed #cuts,everyone,450410479362797568,TweetDeck,340901513,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-30T15:06:36.000Z,450287986849357824,Acabou a maratona do phineas e ferb| #depressed,everyone,450287986849357824,Twitter for Android,1645728410,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-29T21:34:16.000Z,450023159358828544,"olha as tags da playlist que eu to escutando #sad #cry #depressed #lonely, #breakup gente mas eu sou uma pessoa feliz ta",everyone,450023159358828544,Twitter Web Client,732013812,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-29T15:43:53.000Z,449934978865192960,#DizQueMeAmaMas mas nada!Ninguém me ama #depressed,everyone,449934978865192960,Twitter Web Client,2314012345,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-03-29T03:05:45.000Z,449744188801032192,@someuser @someuser @someuser :o adeus sociedade vou me deprimir na vdd ja to #depressed,everyone,449741067332911104,Twitter Web Client,2268279751,pt,#depressed,,"[{'type': 'replied_to', 'id': '449744027257421824'}]",1927789219
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-29T02:15:43.000Z,449731597647233024,@someuser On e nem fl cmg :( #depressed,everyone,449731597647233024,Twitter Web Client,2268279751,pt,#depressed,{'place_id': 'e60cc1f72c303272'},,192394376
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-03-28T13:56:43.000Z,449545621788430336,mais um trabalho que não me seleccionam... #depressed mas ao menos mandaram email a dizer que não :s,everyone,449545621788430336,Twitter Web Client,51140266,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-23T21:27:36.000Z,447847152711000064,thats me👏 on @someuser http://someurl #depressed #sadness #self harm| Já fiz tudo...,everyone,447847152711000064,weheartit.com,433524396,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-20T14:21:02.000Z,446652640592932864,Não vou comentar o estado da minha turma a sair do teste de matemática. #depressed,everyone,446652640592932864,Twitter Web Client,488694139,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-20T01:56:53.000Z,446465367146528768,Final Exam.. 😔 #Depressed #affectedmasyadosafinals #feelingstudyante #shawnonhisblueuniform @ Dela... http://someurl,everyone,446465367146528768,Instagram,235382948,pt,#depressed,"{'coordinates': {'type': 'Point', 'coordinates': [121.06932283, 14.74838268]}}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-18T20:55:29.000Z,446027130053603328,acabei de comer metade de um pote de sorvete de 5 litros... #sorrynotosorry #depressed #fucktheworld,everyone,446027130053603328,Twitter Web Client,35585140,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-18T15:45:02.000Z,445949003109519360,"o radar do tumblr só me manda ilustação... não que eu esteja reclamando... mas, ainda bem que eu não passei pra moda #depressed",everyone,445949003109519360,Twitter Web Client,147536957,pt,#depressed,,,
