source,referenced_tweets,conversation_id,author_id,reply_settings,id,in_reply_to_user_id,text,created_at,public_metrics,lang,geo,search_query
Twitter for iPhone,,813215494639521792,141816464,everyone,813215494639521792,,Why have I been watching Sister Wives for the last 45 mins? #saveme #disappointed,2016-12-26T02:50:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813213260086386688,624843547,everyone,813213260086386688,,When the whole team is counting on you in fast money in disney family feud and you BLOW IT. #disappointed,2016-12-26T02:42:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,813211826469093376,21944544,everyone,813211826469093376,1517279862,@someuser we purchased the Braydens Bracelet doll for Xmas but only one side of the bracelet lights up.  Any suggestions? #disappointed,2016-12-26T02:36:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '512a8a4a4c4b4be0'},#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '813205295375777792'}]",813205295375777792,37268918,everyone,813211756831051777,14780915,@someuser your headline is misleading .  #disappointed :(,2016-12-26T02:36:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813211343062827008,2248212018,everyone,813211343062827008,7831092,@someuser I waited 40 minutes for my food on Thursday night. #disappointed,2016-12-26T02:34:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813211010035236865,2471996394,everyone,813211010035236865,,No @someuser swag for me today. 😢 My sister did order a scarf but it wasnt delivered in time. It now says Tuesday. @someuser #disappointed,2016-12-26T02:33:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813207426715492352,22196110,everyone,813207426715492352,,.@someuser Is this really the quality you receive for a collectible that costs $100+?  This is coming back. #Disappointed http://someurl,2016-12-26T02:18:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,813207234947772416,3003786869,everyone,813207234947772416,,When you lose a whole bunch of instagram followers over Christmas 😂 I thought this was a time of giving! #disappointed #NotFair #itsokay,2016-12-26T02:18:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813202846942457856,778234000972386304,everyone,813202846942457856,,No goat under the tree this year #disappointed,2016-12-26T02:00:41.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813202583288352768,778644462591324160,everyone,813202583288352768,15519886,@someuser Keep up with your competitors and provide hotels for #stranded #passengers like @someuser #notimpressed #disappointed @someuser,2016-12-26T01:59:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813198347519557632,2685151078,everyone,813198347519557632,,Rogue One spoiler: there are no screen swipes #disappointed,2016-12-26T01:42:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813196430374502400,240395657,everyone,813196430374502400,,"They say u should never meet yr heroes. Turns out u should never chat 2them either. Arrogant, delusional & patronising. Im so #disappointed",2016-12-26T01:35:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813189954369187840,50990266,everyone,813189954369187840,85626267,@someuser #super #boring super #disappointed You whole #writing team  should be #sacked #Eastenders,2016-12-26T01:09:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813188566767599617,164053784,everyone,813188566767599617,,I have a love/hate feelings for this movie. I wouldnt watch it again. @someuser #disappointed,2016-12-26T01:03:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '813187591642066944'}]",813172852379697152,20659659,everyone,813188002738421762,592729185,"@someuser @someuser | | Gee, I thought there was something happening here #disappointed",2016-12-26T01:01:42.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813185220954509312,202928987,everyone,813185220954509312,,Nothing like gifting a corked bottle of wine on Christmas.... #disappointed #totalwine,2016-12-26T00:50:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813184600826642433,30518102,everyone,813184600826642433,2839430431,@someuser @someuser i didnt get anything today for the Christmas event #Disappointed,2016-12-26T00:48:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813184180163145728,263100784,everyone,813184180163145728,15288851,@someuser what did you think of @someuser giving a kitten as a #christmaspresent? #disappointed that writers think this is ok.,2016-12-26T00:46:31.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '813119125140738048'}]",813119125140738048,263100784,everyone,813183333173698560,15308478,@someuser such an #irresponsible storyline giving a cat for #christmas @someuser ought to have a word with your writer #disappointed,2016-12-26T00:43:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#disappointed
Echofon,,813180669987786752,52573627,everyone,813180669987786752,,I wish the @someuser would finish out a game they were winning! It has been such a struggle this year. #Disappointed,2016-12-26T00:32:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Talon Plus,,813177993992531968,66210491,everyone,813177993992531968,,I cant believe the #Steelers let the #Ravens come into their house and treat them that way. #Disappointed,2016-12-26T00:21:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,813177049573687296,108674767,everyone,813177049573687296,149103331,@someuser I cant watch The Voice without you on it.....#disappointed When are you next on screen? #missingyou,2016-12-26T00:18:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813172778497167360,724925786,everyone,813172778497167360,,"Once again, jewelry I will never wear. #disappointed #youdontevenknowme #fail",2016-12-26T00:01:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '813011537573150720'}]",813011537573150720,37798119,everyone,813172279274303488,1288954778,@someuser ...not when theyre missing main parts! 😢 #Upset / #disappointed 5yr old. Soggy doggy was too of her list.,2016-12-25T23:59:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,813171465117990916,20938742,everyone,813171465117990916,,Im sorry @someuser I know its #Christmas but I wont be seeing you anymore. Its not me... its you... #lastchance #disappointed,2016-12-25T23:55:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813168035565543424,14468673,everyone,813168035565543424,,#RogueOne was good - that is the type of story I was expecting when #TheForceAwakens #disappointed me.,2016-12-25T23:42:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,,813167650109014018,3348523985,everyone,813167650109014018,,Not even once have i come across a holiday pikachu #PokemonGO #disappointed,2016-12-25T23:40:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813164040738455553,23966874,everyone,813164040738455553,,So its Christmas Day and the Sunday Times is issued. I cant use my subscription voucher as all shops are shut...@someuser #disappointed,2016-12-25T23:26:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813163687989153794,1512192326,everyone,813163687989153794,937705140,@someuser thought LeBron James and Michael Jordan were the same person smh #disappointed,2016-12-25T23:25:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '813158925000380416'}]",813158925000380416,11664862,everyone,813160771958034432,3059909503,@someuser not for all. Pre-ordered on 12/5 for my son and still waiting for the code. MSFT support was utterly useless. #disappointed,2016-12-25T23:13:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,813158876501536768,696863997090357248,everyone,813158876501536768,,Hope everyone had a great day.  | #oldblokesrule #theoldbloke #old #presents #gifts #ChristmasDay #disappointed http://someurl,2016-12-25T23:05:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813153441086369792,3192211782,everyone,813153441086369792,67418441,"@someuser @someuser we bought the remote controlled bb8, and his head keeps falling off! What the heck?!?! #disappointed",2016-12-25T22:44:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813153094708105216,24248678,everyone,813153094708105216,224659112,@someuser when you want to go on a family hike at Kelso but the gates are closed #disappointed,2016-12-25T22:43:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '813074784170844160'}]",813074784170844160,1049046469,everyone,813151370362712064,3520122318,@someuser the Halloween event was better than all the other events combined! #disappointed,2016-12-25T22:36:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '813148339877257216'}]",813148339877257216,1056665726,everyone,813150910935224320,1220462010,@someuser @someuser last years pic was better 😐 #Disappointed,2016-12-25T22:34:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813150359929683968,29898076,everyone,813150359929683968,,I was super excited about this popcorn @someuser until I opened it and discovered the bag was barely 1/4 full! #disappointed #ripoff http://someurl,2016-12-25T22:32:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '813148855764074496'}]",813148855764074496,813148711924551681,everyone,813149976175853568,19263978,@someuser how much do you guys pay your refs? #disappointed,2016-12-25T22:30:36.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813149859515613184,4730182258,everyone,813149859515613184,,That was the worst Christmas episode of Eastenders. #disappointed #Eastenders,2016-12-25T22:30:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813149469717852160,20296492,everyone,813149469717852160,,all i wanted for xmas was to see a gig on my calendar to see @someuser #disappointed #xmassucks,2016-12-25T22:28:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '23ddee699e919f28'},#disappointed
Twitter for iPhone,,813149324980981760,143737240,everyone,813149324980981760,,#worst most #boring #Christmas #eastenders ever and on so late. Seriously #disappointed,2016-12-25T22:28:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813149132391116800,3258662673,everyone,813149132391116800,,Eastenders was a flop👎🏾#disappointed,2016-12-25T22:27:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,813149045996843008,2506800214,everyone,813149045996843008,,Bloody hell. Glad I only spent £7 on the dvd rather than £20 at the cinema to see #spectre. What a load of tosh! #disappointed,2016-12-25T22:26:54.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,813148714457931776,135435635,everyone,813148714457931776,,Ugh! Im so disappointed! @someuser lost to @someuser (108-109)! It happened once again! 😡😠📺🏀🎅🎄🎁🌟 #NBA #NBAXmas #disappointed #ThisHappened,2016-12-25T22:25:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813147900591087616,310938964,everyone,813147900591087616,85626267,@someuser worst Christmas Day episode youve had in years. Stop trying to be like other soaps #disappointed #eastenders #newdirection,2016-12-25T22:22:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
TweetCaster for Android,"[{'type': 'replied_to', 'id': '812659775506972673'}]",812659775506972673,40251332,everyone,813144895296774144,717345649323352064,"@someuser Bloody hell, I had to go and check. #disappointed",2016-12-25T22:10:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,813143095256743940,362234527,everyone,813143095256743940,2839430431,@someuser Will trainers who missed out on their free incubator today due to your oversight be compensated? #disappointed #PoorPlanning,2016-12-25T22:03:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,,813142772484046848,1564157216,everyone,813142772484046848,,Nothing on tv to watch on Christmas Day night 😒 very disappointed #nodecenttvshows #disappointed,2016-12-25T22:01:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,813142393721618432,94692110,everyone,813142393721618432,,Office Christmas Party was not as good as the previews made it seem. #disappointed,2016-12-25T22:00:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
