source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
Facebook,624746683231043585,1356029174,everyone,624746683231043585,Theres nothing to worry about my face. May paraan pa paparetoke ako. HAHAHA! Mukha na bang naagnas? Joke! :like: #stressed #depressed,2015-07-25T01:03:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,624379709036601344,45297743,everyone,624379709036601344,Gusto ko umiyak! #depressed,2015-07-24T00:44:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,624210356483653632,86706082,everyone,624210356483653632,Can i escape now? Kung kaya lang ng katawan ko ginawa ko na. #SickLife #depressed,2015-07-23T13:32:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,623328047043743744,2783295261,everyone,623328047043743744,Totoo pla n kapag depressed ka pagkain lng kakampi mo hahaha..| #brokenheart.| #depressed,2015-07-21T03:06:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,622788162801143808,122569312,everyone,622788162801143808,Hindi ko alam kung itutuloy ko to o hindi :(| #DEPRESSED na ako,2015-07-19T15:20:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,{'place_id': '0124c1c949a05247'}
Twitter for Android,622399977965236224,285497081,everyone,622399977965236224,Puro kase ant man palabas sa sm. Di ko tuloy napanuod magic mike. -_- #Depressed #GustoKoMatutoSumayaw,2015-07-18T13:38:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,622054044006117376,560767001,everyone,622054044006117376,Lagi naman ako. Ako na lagi ang may kasalanan. GoodBye Earth.| #Depressed | #Rest | #ByeEarth| #LastTweet,2015-07-17T14:43:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,621338915178283008,524363343,everyone,621338915178283008,Hindi ako makatulog.. andaming pumapasok sa isip ko. I feel so alone. #depressed 😞,2015-07-15T15:21:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,621335197158543360,3109313942,everyone,621335197158543360,"Pwede bang sa classroom nalang matulog? Pag dito kasi sa bahay, halos lahat ng problema lagi kong naaalala, naiisip. #stressed #depressed",2015-07-15T15:07:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,620983849737187328,1625636822,everyone,620983849737187328,"#sad #depression #depressed #blue #white @ sorry spam,huhuhu😂 http://someurl",2015-07-14T15:51:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,"{'coordinates': {'type': 'Point', 'coordinates': [100.2802033, 5.3959943]}, 'place_id': 'fca1ee3bf8cf8f92'}"
Twitter for iPhone,620841313496207360,3256864681,everyone,620841313496207360,after 2 years. gagawin ko lahat bumalik ka lang sakin :( #baliw #muret #depressed hahahaha,2015-07-14T06:24:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Facebook,620602007393562624,541175298,everyone,620602007393562624,Nepal ko score 50-6 huda bathroom gako|  aauda ta 53 ma all-out re| #depressed,2015-07-13T14:33:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry,620270044128219136,196968212,everyone,620270044128219136,"Paano ka pa maghuhope kung ang simpleng wish mo lang naman na gumaling, nakabaon na sa lupa? 😢 #depressed #sosad #drained #dyinginside😢",2015-07-12T16:34:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,620212189354299392,290582579,everyone,620212189354299392,Makagawa na kaya ng Tumblr tas nag post na din ako dun para pag nag suicide ako may idea kayo kung bakit HAHAHHAHAHHA #depressed,2015-07-12T12:44:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,619556048576253952,964639345,everyone,619556048576253952,@someuser  mujhe kya hua hai. Kya ho gaya hai. 😢😢😢| Mujhe nahi pta. Why iam feeling so lonely. My dreams are coming to end 😢😢😭😭 #Depressed,2015-07-10T17:17:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,1019464058,
Twitter for Android,619555954497994752,964639345,everyone,619555954497994752,@someuser mujhe kya hua hai. Kya ho gaya hai. 😢😢😢| Mujhe nahi pta. Why iam feeling so lonely. My dreams are coming to end 😢😢😭😭 #Depressed,2015-07-10T17:17:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,155561448,
Twitter Web App,619537451736936451,2856777770,everyone,619537451736936451,"Ako pag napuno ako para lang akong La mesa dam, MAGSILIKAS NA KAYONG LAHAT. #FuckMyLife #Depressed",2015-07-10T16:03:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,619421434037710848,1713926618,everyone,619421434037710848,Ayoko na #depressed,2015-07-10T08:22:32.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,619309496557436928,3186033468,everyone,619309496557436928,Di ko na alam gagawin ko sau.| | #depressed,2015-07-10T00:57:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Buffer,619159115047260160,3023030485,everyone,619159115047260160,Post-Party Anxiety=Hangxiety http://someurl #nerves #nervous #antidepressant #depressed #disability #awareness #strength #selflove,2015-07-09T15:00:11.000Z,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,619144697064218624,2920190534,everyone,619144697064218624,Hindi ko na alam ang gagawin ko!! | Arghhh!| #depressed #lowerdownmypride #hindinaakomgpkahighblood! #suddenchangefortommorow,2015-07-09T14:02:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,618015879633108993,99408499,everyone,618015879633108993,wala na yata balakmagshare si bestie sa akin #depressed,2015-07-06T11:17:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,{'place_id': '6760f628c14560d4'}
Twitter for Android Tablets,616858896607477760,303111935,everyone,616871510049882112,@someuser Gwapo nmn ako... Kaso wala pang nakakaappreciate... Haisst #depressed 😰😧😭,2015-07-03T07:30:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '616871082885120000'}]",153012947,
Twitter Web Client,616627791979614208,2355412376,everyone,616627791979614208,Wala na bang hangganan pag-aaway nyo Ma at Pa? Nadadamay na din po kasi ako e. Tama na please :(| #Depressed,2015-07-02T15:21:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,615698353880465409,1471688587,everyone,615698353880465409,ayaw ko na! hindi ko na alam lahat! | | #depressed,2015-06-30T01:48:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,615515924209074176,67784991,everyone,615515924209074176,kaiyak. 😵 #depressed,2015-06-29T13:43:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Facebook,615060427039379456,572311558,everyone,615060427039379456,"Bakit ang pogipogi  ko ang dami nagagwapuhan sa makinis kong balat at sa mata kong kirat, Bakit ? #depressed",2015-06-28T07:33:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Facebook,614373605087035392,56590734,everyone,614373605087035392,Wala na...| | #Depressed,2015-06-26T10:04:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry®,613256165309308928,173317036,everyone,613256165309308928,wooooe naubos ko na ata laman ng card ko. #Depressed,2015-06-23T08:03:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,612193683094376448,1407700736,everyone,612193683094376448,bag-o na lage ang tinagdan #wonder #depressed #brokenheart,2015-06-20T09:42:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,611899325124194304,179065668,everyone,611899325124194304,"Naging Juan Tamad na si Dada, lelz. #TRMDBroken #depressed",2015-06-19T14:12:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,611514381977849857,2346794484,everyone,611514381977849857,Nakakapagod at nakakapanghina din palang magstalk at magresearch about sa buhay ng ibang tao #depressed,2015-06-18T12:42:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,610794775021654018,287240102,everyone,610794775021654018,"Biskan ndi ko ka watch bwas, mabal an ko lang daog gs happy nko huhuhu #Depressed 😭😣",2015-06-16T13:03:17.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Instagram,609943305942601728,76492355,everyone,609943305942601728,"Way laag.. higda.. bored, f^ck. #sunday #vscom #vscam #vscocam #depressed #whatalifeihave http://someurl",2015-06-14T04:39:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,609520178242670593,141895003,everyone,609520178242670593,japanese garden :(( na sesepanx ako sa perps </3 #VSCOcam #potd #depressed http://someurl,2015-06-13T00:38:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,608929907138121728,412034402,everyone,608929907138121728,Pati ba naman pag uwi.. | | #depressed,2015-06-11T09:32:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,{'place_id': '00d2f6976fc2e1aa'}
Facebook,608785267118501888,2713739840,everyone,608785267118501888,Ung tipong Magdamag ka di maka tulog ng maayus :( SO SAD NIGGA :( :( | | #DEPRESSED,2015-06-10T23:58:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,608777186556821504,56642743,everyone,608777186556821504,Hindi pa ako kumain. #depressed 💩,2015-06-10T23:26:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
TweetDeck,607177711128211456,877116560,everyone,607177711128211456,"2.75, 3.00, at 5.00 na lang, nakuha ko na lahat ng grades. urgh #ChE #depressed.",2015-06-06T13:30:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,605779913849708544,77954168,everyone,605968018628210688,"@someuser @someuser sir, hayaan niyo akong sumaya kahit kaunti. Huhu. #depressed 😭😭😭",2015-06-03T05:23:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '605947439544037376'}]",577038565,
Twitter for Android,605152348671868928,129337502,everyone,605152348671868928,Huhuhuhu #depressed,2015-05-31T23:22:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Instagram,604268990228230144,319963380,everyone,604268990228230144,"Comfort food. 🐷🐽 #depressed #ThankMarsForSpoilingMe💋 @ Siklab Filipino Favorites, Greenbelt 3 http://someurl",2015-05-29T12:52:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Facebook,604239192089088000,191332156,everyone,604239192089088000,Nanaba n nman ako...  :( #depressed #gymtakemenow,2015-05-29T10:53:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Hootsuite,603070137005121536,1177989264,everyone,603070137005121536,Mus.a ko mubalik mukanta? Mingaw nko #karaoke. #stressbuster #stressed #depressed,2015-05-26T05:28:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Mobile Web (M2),602894004674375680,412761315,everyone,602894004674375680,Unala matmtha da ipdlam paesa mudyum #Unique plz dnt b toO #depressed _/\_ #may25Empty #tc,2015-05-25T17:48:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,602479609808957440,290365113,everyone,602481858652209152,@someuser Di ako tumangkad eh. Feeling ko nga tumaba pa ko. 😭😭 buiset na buhay. #depressed,2015-05-24T14:30:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '602481652770607104'}]",2850570122,
Twitter for iPhone,602468160327917568,284920042,everyone,602468160327917568,Buti na lang bilog ang mundo. Laklakin ko na ba mag-isa to? Hahahahahaha #depressed #stockalltheway http://someurl,2015-05-24T13:36:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,602431612207247360,3215889123,everyone,602434993483223040,@someuser Suri #depressed ◕︵◕ char hmmm bahala u! huhu iyak tayo together jk,2015-05-24T11:24:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '602434407794745344'}]",2260139017,
Twitter for Android,602176056288673793,2951641615,everyone,602176056288673793,loser kaha koi baat nahi but u not my fan nahi kehna chahiye tha | #upset| #depressed | #confused,2015-05-23T18:15:34.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Instagram,601577279748210689,165456384,everyone,601577279748210689,Yung pagbukas ko ng twitter eto bumungad 😒😒 never give up daw #depressed http://someurl,2015-05-22T02:36:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,601562765392621568,153958764,everyone,601562765392621568,Bakit ba lagi nlng akong may challenge :( ndi ba pwedeng sumaya nmn ako at mgenjoy :( #depressed,2015-05-22T01:38:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,601357045686636544,83354967,everyone,601357045686636544,Elbi lang ang form of escapism ko rito sa bahay. Huhuhu #depressed,2015-05-21T12:01:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,600988490780676097,751032841,everyone,600988490780676097,Gusto mo na lang sumigaw pero pinipigilan mo pa rin sarili mo. #kabaliw #depressed,2015-05-20T11:36:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,600861674988392448,411276272,everyone,600861674988392448,mainom ko damo-damo na vitamin C kay needed na daw sya sa synthesis sg serotonin. #depressed,2015-05-20T03:12:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,600172114956660736,159554345,everyone,600172114956660736,Sht yosi pls? 😞 #stressed #depressed kainis tsss,2015-05-18T05:32:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,{'place_id': '0af3b7ebabdf70af'}
Facebook,600133819933396992,2524874336,everyone,600133819933396992,ANG COLD MO NA.| #depressed.,2015-05-18T03:00:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Facebook,599486052676546560,2346118856,everyone,599486052676546560,Idaan sa kain ang #streesss #depressed #kayaKoTo http://someurl,2015-05-16T08:06:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,599200314919505922,58910702,everyone,599200314919505922,...and dahil s depressed ako ei ikain nlng ng mangga. | | #depressed #frustrated #believe #faith #hope... http://someurl,2015-05-15T13:11:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,599099870272589824,251916133,everyone,599099870272589824,So eto ang ipapabaon ko sa tatay ko. Failures haaayss #Depressed,2015-05-15T06:31:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,598699040381870080,25658408,everyone,598725365507301376,@someuser Nope. Naiisip ko din naman yun. #laslas #depressed #patiwakal hahaha,2015-05-14T05:43:45.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '598724994865057792'}]",155829512,
Twitter for Android,598420299143454720,2549885690,everyone,598420299143454720,Yung moment na nakabasag ka na naman! 😓 Lagot ako sa Mother ko XD 😂😰 HAHAHA! #MyHeartBeatsFaster #Depressed 😓😱,2015-05-13T09:31:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,598312696384135168,158240359,everyone,598312696384135168,Wahhh. Nasa top 3 ko yung criminal pero wala pa din akong tama~~~~~~ #depressed,2015-05-13T02:23:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Facebook,598193707804794880,1228675831,everyone,598193707804794880,Malala at matagal na ang SAKIT ko 󾍀 |  Iyak na lang.. Di makatulog. 󾌹| | #depressed | #insomnia | #hopeless | #pessimistic󾔉󾔊 — feeling worried,2015-05-12T18:31:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,598084581481259009,2960698963,everyone,598097400088006657,@someuser @someuser #depressed wala akong funds pang panuod ng pitch perfect :(,2015-05-12T12:08:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '598085617449246721'}]",250962623,
